customer_id,credit_limit,sex,education,marital_status,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_amount_sep,bill_amount_aug,bill_amount_jul,bill_amount_jun,bill_amount_may,bill_amount_apr,payment_amount_sep,payment_amount_aug,payment_amount_jul,payment_amount_jun,payment_amount_may,payment_amount_apr,default_next_month,delay_months_apr,delay_months_may,delay_months_jun,delay_months_jul,delay_months_aug,delay_months_sep,credit_utilization_apr,credit_utilization_may,credit_utilization_jun,credit_utilization_jul,credit_utilization_aug,credit_utilization_sep,avg_credit_utilization_6m,early_utilization_avg,recent_utilization_avg,utilization_change,months_with_delay,maximum_delay_months,early_delay_avg,recent_delay_avg,delay_change,no_payment_with_bill_apr,no_payment_with_bill_may,no_payment_with_bill_jun,no_payment_with_bill_jul,no_payment_with_bill_aug,no_payment_with_bill_sep,months_no_payment_with_bill,default_flag,utilization_band,utilization_trend,delay_group,utilization_per_10pct,risk_segment,recommended_action
13458,260000,female,university,single,35,1,-2,-2,-1,-1,-1,0,0,0,8500,2890,210,0,0,8500,2890,210,48000,No default,0,0,0,0,0,1,0.08,1.11,3.27,0.0,0.0,0.0,0.74,1.49,0.0,-1.49,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.074,Watchlist,Monitor closely and send early payment reminders
13459,130000,female,graduate_school,single,27,1,-2,-1,0,0,0,-24,-350,30656,29426,29100,-1410,326,32100,0,0,0,0,default,0,0,0,0,0,1,0.0,22.38,22.64,23.58,0.0,0.0,11.43,15.01,7.86,-7.15,1,1,0.0,0.33,0.33,0,1,1,1,0,0,3,1,Low (0-30%),Stable,1 Month,1.143,Watchlist,Monitor closely and send early payment reminders
13460,380000,female,high_school,single,39,0,0,0,0,0,0,55241,49773,81365,87341,87358,103740,10000,60218,10076,15012,20667,15000,No default,0,0,0,0,0,0,27.3,22.99,22.98,21.41,13.1,14.54,20.39,24.42,16.35,-8.07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,2.039,Low Risk,Continue normal service and routine monitoring
13461,200000,male,university,married,36,1,-2,-2,-2,-1,-1,0,0,0,0,1680,0,0,0,0,1680,0,0,No default,0,0,0,0,0,1,0.0,0.84,0.0,0.0,0.0,0.0,0.14,0.28,0.0,-0.28,1,1,0.0,0.33,0.33,0,1,0,0,0,0,1,0,Low (0-30%),Stable,1 Month,0.014000000000000002,Watchlist,Monitor closely and send early payment reminders
13462,50000,female,high_school,married,46,0,0,0,0,0,0,21453,22365,12874,13341,10556,9396,1634,1143,610,509,500,1000,No default,0,0,0,0,0,0,18.79,21.11,26.68,25.75,44.73,42.91,30.0,22.19,37.8,15.61,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,3.0,Low Risk,Continue normal service and routine monitoring
13463,50000,male,graduate_school,single,25,0,0,0,0,0,0,49654,49917,25239,10228,10107,9178,1600,2310,303,369,331,4,No default,0,0,0,0,0,0,18.36,20.21,20.46,50.48,99.83,99.31,51.44,19.68,83.21,63.53,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.144,Low Risk,Continue normal service and routine monitoring
13464,90000,female,university,married,26,0,0,0,0,-1,-1,47121,49332,47590,50000,780,0,3000,2000,3000,780,0,2808,No default,0,0,0,0,0,0,0.0,0.87,55.56,52.88,54.81,52.36,36.08,18.81,53.35,34.54,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Moderate (30-60%),Increasing,No Delay,3.6079999999999997,Low Risk,Continue normal service and routine monitoring
13465,20000,male,graduate_school,single,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,1000,0,0,0,0,1000,0,default,0,0,0,0,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.83,1.67,0.0,-1.67,1,1,0.0,0.33,0.33,1,0,0,0,0,0,1,1,Low (0-30%),Stable,1 Month,0.08299999999999999,Watchlist,Monitor closely and send early payment reminders
13466,140000,female,university,married,26,0,0,0,2,2,2,75289,90613,54597,31734,27211,23784,20000,3011,0,3000,0,5000,No default,2,2,2,0,0,0,16.99,19.44,22.67,39.0,64.72,53.78,36.1,19.7,52.5,32.8,3,2,2.0,0.0,-2.0,0,1,0,1,0,0,2,0,Moderate (30-60%),Increasing,2 Months,3.6100000000000003,High Risk,Contact customer and review before increasing credit
13467,30000,male,high_school,others,45,0,0,2,0,0,2,21325,24355,23670,24002,26373,25798,3376,0,1023,2925,0,1000,No default,2,0,0,2,0,0,85.99,87.91,80.01,78.9,81.18,71.08,80.84,84.64,77.05,-7.59,2,2,0.67,0.67,0.0,0,1,0,0,1,0,2,0,High (60-100%),Stable,2 Months,8.084,High Risk,Contact customer and review before increasing credit
13468,230000,male,graduate_school,single,28,0,0,0,2,-1,-1,6289,10112,8637,7277,2818,2455,5112,7283,0,3000,2455,1285,No default,0,0,2,0,0,0,1.07,1.23,3.16,3.76,4.4,2.73,2.72,1.82,3.63,1.81,1,2,0.67,0.0,-0.67,0,0,0,1,0,0,1,0,Low (0-30%),Stable,2 Months,0.272,High Risk,Contact customer and review before increasing credit
13469,100000,male,high_school,married,36,2,0,0,2,0,0,8674,10520,13337,12829,15446,17178,2000,3000,0,3000,2000,2000,default,0,0,2,0,0,2,17.18,15.45,12.83,13.34,10.52,8.67,13.0,15.15,10.84,-4.31,2,2,0.67,0.67,0.0,0,0,0,1,0,0,1,1,Low (0-30%),Stable,2 Months,1.3,High Risk,Contact customer and review before increasing credit
13470,240000,female,graduate_school,single,46,2,2,-2,-1,0,-1,456,0,0,2240,1681,2267,0,0,2240,0,2267,3074,No default,0,0,0,0,2,2,0.94,0.7,0.93,0.0,0.0,0.19,0.46,0.86,0.06,-0.8,2,2,0.0,1.33,1.33,0,0,1,0,0,1,2,0,Low (0-30%),Stable,2 Months,0.046,High Risk,Contact customer and review before increasing credit
13471,200000,male,graduate_school,married,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low (0-30%),Stable,No Delay,0.0,Low Risk,Continue normal service and routine monitoring
13472,80000,male,graduate_school,single,26,0,0,0,0,0,0,83593,72883,67337,60807,59088,47829,2727,3170,1940,2200,1700,1708,No default,0,0,0,0,0,0,59.79,73.86,76.01,84.17,91.1,104.49,81.57,69.89,93.25,23.36,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,8.157,Watchlist,Monitor closely and send early payment reminders
13473,360000,male,graduate_school,married,56,-1,-1,-2,-1,-1,-1,1094,0,0,1149,2386,5103,0,0,1149,2386,5103,0,No default,0,0,0,0,0,0,1.42,0.66,0.32,0.0,0.0,0.3,0.45,0.8,0.1,-0.7,0,0,0.0,0.0,0.0,1,0,0,0,0,1,2,0,Low (0-30%),Stable,No Delay,0.045,Low Risk,Continue normal service and routine monitoring
13474,150000,male,university,single,37,0,0,0,0,0,0,71341,62432,56091,58919,60363,40448,4117,4002,5000,1925,5316,5000,No default,0,0,0,0,0,0,26.97,40.24,39.28,37.39,41.62,47.56,38.84,35.5,42.19,6.69,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.8840000000000003,Low Risk,Continue normal service and routine monitoring
13475,130000,male,university,single,27,0,0,0,0,0,0,29078,30110,31119,31891,32429,33035,1506,1515,1287,1200,1341,1663,No default,0,0,0,0,0,0,25.41,24.95,24.53,23.94,23.16,22.37,24.06,24.96,23.16,-1.8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,2.4059999999999997,Low Risk,Continue normal service and routine monitoring
13476,30000,female,university,married,56,0,0,2,0,0,2,11564,14099,13580,13657,16356,16540,3042,0,600,2942,600,0,No default,2,0,0,2,0,0,55.13,54.52,45.52,45.27,47.0,38.55,47.66,51.72,43.61,-8.11,2,2,0.67,0.67,0.0,1,0,0,0,1,0,2,0,Moderate (30-60%),Stable,2 Months,4.766,High Risk,Contact customer and review before increasing credit
13477,250000,male,graduate_school,single,33,0,0,0,0,0,0,28306,20367,19509,42394,46739,55573,10000,1504,25000,10000,10002,5200,No default,0,0,0,0,0,0,22.23,18.7,16.96,7.8,8.15,11.32,14.19,19.3,9.09,-10.21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Decreasing,No Delay,1.419,Low Risk,Continue normal service and routine monitoring
13478,500000,male,graduate_school,married,42,-2,-2,-2,-2,-1,0,38525,6281,12855,18041,286939,286836,6283,12859,18041,292462,10593,12200,default,0,0,0,0,0,0,57.37,57.39,3.61,2.57,1.26,7.7,21.65,39.46,3.84,-35.62,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Low (0-30%),Decreasing,No Delay,2.165,Low Risk,Continue normal service and routine monitoring
13479,30000,male,university,others,43,2,2,2,2,2,2,14870,16327,16762,17182,17760,17327,2000,1000,1000,1000,0,1000,default,2,2,2,2,2,2,57.76,59.2,57.27,55.87,54.42,49.57,55.68,58.08,53.29,-4.79,6,2,2.0,2.0,0.0,0,1,0,0,0,0,1,1,Moderate (30-60%),Stable,2 Months,5.568,Critical Risk,Urgent human review and offer repayment support
13480,390000,male,graduate_school,married,41,2,2,2,2,2,2,167795,171245,167317,175283,179140,182864,7299,0,12000,6500,6500,0,default,2,2,2,2,2,2,46.89,45.93,44.94,42.9,43.91,43.02,44.6,45.92,43.28,-2.64,6,2,2.0,2.0,0.0,1,0,0,0,1,0,2,1,Moderate (30-60%),Stable,2 Months,4.46,Critical Risk,Urgent human review and offer repayment support
13481,390000,female,graduate_school,single,27,0,0,0,0,0,0,78549,81775,82963,84236,84971,87112,4500,4000,3500,4000,3500,10000,No default,0,0,0,0,0,0,22.34,21.79,21.6,21.27,20.97,20.14,21.35,21.91,20.79,-1.12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,2.1350000000000002,Low Risk,Continue normal service and routine monitoring
13482,360000,male,university,single,37,1,-2,-1,-1,-1,-1,-490,-870,390,-710,260,10,0,2000,0,1500,1000,1000,No default,0,0,0,0,0,1,0.0,0.07,0.0,0.11,0.0,0.0,0.03,0.02,0.04,0.02,1,1,0.0,0.33,0.33,0,0,0,1,0,0,1,0,Low (0-30%),Stable,1 Month,0.003,Watchlist,Monitor closely and send early payment reminders
13483,90000,female,university,married,25,0,0,0,0,0,0,57846,50663,45515,42599,38559,36337,2018,2033,2016,2010,2010,1114,No default,0,0,0,0,0,0,40.37,42.84,47.33,50.57,56.29,64.27,50.28,43.51,57.04,13.53,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Increasing,No Delay,5.0280000000000005,Low Risk,Continue normal service and routine monitoring
13484,100000,female,high_school,married,35,0,0,0,0,0,0,47843,48885,49904,50774,51957,52991,2111,2130,2000,2000,1898,2000,No default,0,0,0,0,0,0,52.99,51.96,50.77,49.9,48.88,47.84,50.39,51.91,48.87,-3.04,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,5.039,Low Risk,Continue normal service and routine monitoring
13485,30000,male,high_school,married,31,2,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,No default,0,0,0,0,0,2,0.0,2.6,0.0,1.3,1.3,1.3,1.08,0.87,1.3,0.43,1,2,0.0,0.67,0.67,0,1,0,1,0,0,2,0,Low (0-30%),Stable,2 Months,0.10800000000000001,High Risk,Contact customer and review before increasing credit
13486,160000,male,high_school,single,25,0,0,-2,-2,-2,-2,31400,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19.62,3.27,0.0,6.54,6.54,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,Low (0-30%),Stable,No Delay,0.327,Low Risk,Continue normal service and routine monitoring
13487,20000,male,graduate_school,single,26,1,2,0,0,0,0,15397,10403,7207,7351,7512,8380,0,1500,264,280,1000,813,No default,0,0,0,0,2,1,41.9,37.56,36.75,36.04,52.02,76.98,46.88,38.74,55.01,16.27,2,2,0.0,1.0,1.0,0,0,0,0,0,1,1,0,Moderate (30-60%),Increasing,2 Months,4.688000000000001,High Risk,Contact customer and review before increasing credit
13488,240000,female,graduate_school,single,36,0,0,0,0,0,0,7283,5266,5113,7113,7113,4178,1263,1000,2000,2500,2000,5000,No default,0,0,0,0,0,0,1.74,2.96,2.96,2.13,2.19,3.03,2.5,2.55,2.45,-0.1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.25,Low Risk,Continue normal service and routine monitoring
13489,80000,male,graduate_school,single,26,2,3,2,2,2,2,61851,62271,63154,63519,64351,67122,2000,2500,2000,2000,4000,2700,default,2,2,2,2,3,2,83.9,80.44,79.4,78.94,77.84,77.31,79.64,81.25,78.03,-3.22,6,3,2.0,2.33,0.33,0,0,0,0,0,0,0,1,High (60-100%),Stable,3+ Months,7.964,Critical Risk,Urgent human review and offer repayment support
13490,30000,female,university,single,22,0,0,0,0,0,0,29668,29744,29068,29567,29144,29541,1555,2165,3002,1005,3000,2000,No default,0,0,0,0,0,0,98.47,97.15,98.56,96.89,99.15,98.89,98.18,98.06,98.31,0.25,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,9.818000000000001,Watchlist,Monitor closely and send early payment reminders
13491,150000,male,university,married,45,0,0,0,0,0,0,44832,46939,57181,49453,86869,79150,6020,15043,5021,46034,5002,5000,No default,0,0,0,0,0,0,52.77,57.91,32.97,38.12,31.29,29.89,40.49,47.88,33.1,-14.78,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Decreasing,No Delay,4.049,Low Risk,Continue normal service and routine monitoring
13492,160000,female,university,single,28,0,0,0,0,0,0,84668,88294,91784,108310,103166,104677,5000,5000,20000,5000,5400,6100,No default,0,0,0,0,0,0,65.42,64.48,67.69,57.36,55.18,52.92,60.51,65.86,55.15,-10.71,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Decreasing,No Delay,6.051,Watchlist,Monitor closely and send early payment reminders
13493,20000,female,graduate_school,married,58,0,0,0,0,0,0,17241,18463,19640,19114,18679,15000,1500,1626,100,600,300,0,No default,0,0,0,0,0,0,75.0,93.4,95.57,98.2,92.32,86.2,90.12,87.99,92.24,4.25,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,High (60-100%),Stable,No Delay,9.012,Watchlist,Monitor closely and send early payment reminders
13494,230000,male,graduate_school,married,45,0,0,0,0,0,0,26071,27937,28774,29202,29683,30277,2200,2000,1100,1000,980,1012,No default,0,0,0,0,0,0,13.16,12.91,12.7,12.51,12.15,11.34,12.46,12.92,12.0,-0.92,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.246,Low Risk,Continue normal service and routine monitoring
13495,100000,female,university,married,46,0,0,0,0,0,0,98200,74247,71635,72809,74100,75316,3228,3000,2743,3000,3000,3000,No default,0,0,0,0,0,0,75.32,74.1,72.81,71.64,74.25,98.2,77.72,74.08,81.36,7.28,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,7.772,Watchlist,Monitor closely and send early payment reminders
13496,420000,male,university,single,39,0,0,0,0,0,0,204984,209929,190689,173547,176980,180109,8006,7000,6000,6500,6500,10000,No default,0,0,0,0,0,0,42.88,42.14,41.32,45.4,49.98,48.81,45.09,42.11,48.06,5.95,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,4.509,Low Risk,Continue normal service and routine monitoring
13497,480000,female,university,married,37,-1,-1,-1,-1,-1,-1,24887,27984,82870,52263,19518,14785,27994,82979,52263,19518,14785,7931,No default,0,0,0,0,0,0,3.08,4.07,10.89,17.26,5.83,5.18,7.72,6.01,9.42,3.41,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.772,Low Risk,Continue normal service and routine monitoring
13498,10000,male,high_school,married,37,-1,-1,-1,-1,-1,-1,678,500,381,2977,1000,0,602,381,2986,1203,0,0,default,0,0,0,0,0,0,0.0,10.0,29.77,3.81,5.0,6.78,9.23,13.26,5.2,-8.06,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,Low (0-30%),Stable,No Delay,0.923,Low Risk,Continue normal service and routine monitoring
13499,180000,female,high_school,married,41,2,2,2,0,0,0,100094,101204,98680,100644,102750,104792,3582,0,3605,3731,3752,4038,default,0,0,0,2,2,2,58.22,57.08,55.91,54.82,56.22,55.61,56.31,57.07,55.55,-1.52,3,2,0.0,2.0,2.0,0,0,0,0,1,0,1,1,Moderate (30-60%),Stable,2 Months,5.631,High Risk,Contact customer and review before increasing credit
13500,200000,male,graduate_school,single,32,-2,-2,-2,-2,-1,-1,47244,92754,57928,523,223,7037,62330,57928,523,223,7037,11000,No default,0,0,0,0,0,0,3.52,0.11,0.26,28.96,46.38,23.62,17.14,1.3,32.99,31.69,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,1.714,Low Risk,Continue normal service and routine monitoring
13501,140000,male,university,single,36,1,2,2,2,2,2,44570,45563,46115,47053,48150,49009,2000,1600,2000,2000,1800,0,default,2,2,2,2,2,1,35.01,34.39,33.61,32.94,32.54,31.84,33.39,34.34,32.44,-1.9,6,2,2.0,1.67,-0.33,1,0,0,0,0,0,1,1,Moderate (30-60%),Stable,2 Months,3.339,Critical Risk,Urgent human review and offer repayment support
13502,20000,female,graduate_school,married,23,0,0,0,0,0,0,11862,11259,12482,10528,9293,17099,1300,1446,500,500,8000,1000,No default,0,0,0,0,0,0,85.5,46.46,52.64,62.41,56.29,59.31,60.44,61.53,59.34,-2.19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Stable,No Delay,6.044,Watchlist,Monitor closely and send early payment reminders
13503,80000,female,graduate_school,single,39,-2,-1,-1,-1,-1,-1,-224,1357,3446,4969,0,2650,1581,3466,4969,0,2650,935,No default,0,0,0,0,0,0,3.31,0.0,6.21,4.31,1.7,0.0,2.59,3.17,2.0,-1.17,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.259,Low Risk,Continue normal service and routine monitoring
13504,10000,female,university,married,29,0,0,0,0,0,0,7170,8158,9593,10104,9923,8032,1500,2000,1000,313,356,3000,default,0,0,0,0,0,0,80.32,99.23,101.04,95.93,81.58,71.7,88.3,93.53,83.07,-10.46,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Decreasing,No Delay,8.83,Watchlist,Monitor closely and send early payment reminders
13505,50000,male,university,married,35,-1,2,0,0,0,0,15609,14686,15831,16884,18070,19218,0,2100,2000,2000,2000,2000,default,0,0,0,0,2,0,38.44,36.14,33.77,31.66,29.37,31.22,33.43,36.12,30.75,-5.37,1,2,0.0,0.67,0.67,0,0,0,0,0,1,1,1,Moderate (30-60%),Stable,2 Months,3.343,High Risk,Contact customer and review before increasing credit
13506,340000,male,high_school,single,38,-2,-2,-2,-2,-2,-2,660,1131,291,291,291,291,1131,291,291,291,291,8048,No default,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.33,0.19,0.15,0.09,0.2,0.11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.015,Low Risk,Continue normal service and routine monitoring
13507,330000,female,university,single,39,0,0,0,0,0,0,156853,139687,120586,123152,115105,85737,5757,3923,4108,3632,3779,3672,No default,0,0,0,0,0,0,25.98,34.88,37.32,36.54,42.33,47.53,37.43,32.73,42.13,9.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Stable,No Delay,3.743,Low Risk,Continue normal service and routine monitoring
13508,230000,female,graduate_school,married,47,-1,-1,-1,0,0,-1,740,740,10860,10120,7050,740,740,10860,0,0,740,0,No default,0,0,0,0,0,0,0.32,3.07,4.4,4.72,0.32,0.32,2.19,2.6,1.79,-0.81,0,0,0.0,0.0,0.0,1,0,1,1,0,0,3,0,Low (0-30%),Stable,No Delay,0.219,Low Risk,Continue normal service and routine monitoring
13509,360000,male,graduate_school,single,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,No default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,0,Low (0-30%),Stable,1 Month,0.0,Watchlist,Monitor closely and send early payment reminders
13510,30000,female,high_school,others,48,0,0,2,0,0,0,18385,20422,18905,24817,29220,17260,4000,0,10000,5000,1700,0,No default,0,0,0,2,0,0,57.53,97.4,82.72,63.02,68.07,61.28,71.67,79.22,64.12,-15.1,1,2,0.0,0.67,0.67,1,0,0,0,1,0,2,0,High (60-100%),Decreasing,2 Months,7.167,High Risk,Contact customer and review before increasing credit
13511,500000,male,graduate_school,single,42,2,0,0,0,0,0,419352,428101,436809,443840,452841,468305,17008,17326,16101,16634,23501,20623,default,0,0,0,0,0,2,93.66,90.57,88.77,87.36,85.62,83.87,88.31,91.0,85.62,-5.38,1,2,0.0,0.67,0.67,0,0,0,0,0,0,0,1,High (60-100%),Stable,2 Months,8.831,High Risk,Contact customer and review before increasing credit
13512,200000,male,graduate_school,married,42,-1,-1,-1,-1,-1,0,3664,718,2946,390,390,390,718,2946,390,390,0,1313,No default,0,0,0,0,0,0,0.19,0.19,0.19,1.47,0.36,1.83,0.7,0.19,1.22,1.03,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.06999999999999999,Low Risk,Continue normal service and routine monitoring
13513,50000,female,university,married,55,0,0,0,0,0,0,41768,42561,42871,7606,11267,14453,2079,2001,500,4423,4000,2000,default,0,0,0,0,0,0,28.91,22.53,15.21,85.74,85.12,83.54,53.51,22.22,84.8,62.58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,Moderate (30-60%),Increasing,No Delay,5.351,Low Risk,Continue normal service and routine monitoring
13514,240000,female,high_school,single,36,0,0,0,0,0,0,236267,239009,193335,194976,197168,196918,9000,7500,7000,6622,17150,20000,default,0,0,0,0,0,0,82.05,82.15,81.24,80.56,99.59,98.44,87.34,81.81,92.86,11.05,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,High (60-100%),Increasing,No Delay,8.734,Watchlist,Monitor closely and send early payment reminders
13515,290000,female,graduate_school,married,45,-1,-1,-1,-1,-1,-1,664,0,632,0,3152,316,0,632,0,3152,316,0,No default,0,0,0,0,0,0,0.11,1.09,0.0,0.22,0.0,0.23,0.28,0.4,0.15,-0.25,0,0,0.0,0.0,0.0,1,0,0,1,0,1,3,0,Low (0-30%),Stable,No Delay,0.028000000000000004,Low Risk,Continue normal service and routine monitoring
13516,20000,female,high_school,single,24,1,-1,-1,-2,-2,-2,-8,4485,0,0,0,0,13148,433,0,0,0,0,default,0,0,0,0,0,1,0.0,0.0,0.0,0.0,22.42,0.0,3.74,0.0,7.47,7.47,1,1,0.0,0.33,0.33,0,0,0,0,0,0,0,1,Low (0-30%),Stable,1 Month,0.374,Watchlist,Monitor closely and send early payment reminders
13517,60000,female,high_school,single,49,1,2,0,0,0,0,28763,25470,24125,22597,20784,15599,0,1301,1000,600,600,763,No default,0,0,0,0,2,1,26.0,34.64,37.66,40.21,42.45,47.94,38.15,32.77,43.53,10.76,2,2,0.0,1.0,1.0,0,0,0,0,0,1,1,0,Moderate (30-60%),Increasing,2 Months,3.815,High Risk,Contact customer and review before increasing credit
13518,160000,male,university,single,24,0,0,0,0,0,0,76054,73992,73246,71321,141494,72913,3275,3000,3000,3000,3500,2500,No default,0,0,0,0,0,0,45.57,88.43,44.58,45.78,46.24,47.53,53.02,59.53,46.52,-13.01,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Moderate (30-60%),Decreasing,No Delay,5.3020000000000005,Low Risk,Continue normal service and routine monitoring
13519,200000,female,graduate_school,single,31,-1,-1,0,0,0,-1,1041,1053,3042,1381,1381,27106,2000,2011,0,0,27106,35200,No default,0,0,0,0,0,0,13.55,0.69,0.69,1.52,0.53,0.52,2.92,4.98,0.86,-4.12,0,0,0.0,0.0,0.0,0,0,1,1,0,0,2,0,Low (0-30%),Stable,No Delay,0.292,Low Risk,Continue normal service and routine monitoring
13520,70000,female,university,married,33,0,0,0,0,0,-1,43981,33439,24926,10681,7431,4705,1683,3160,3000,3000,5060,5032,No default,0,0,0,0,0,0,6.72,10.62,15.26,35.61,47.77,62.83,29.8,10.87,48.74,37.87,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Increasing,No Delay,2.98,Low Risk,Continue normal service and routine monitoring
13521,140000,male,graduate_school,single,35,0,0,0,0,0,0,10339,18276,25852,14390,13728,2905,10006,10048,5008,2018,2005,1005,No default,0,0,0,0,0,0,2.08,9.81,10.28,18.47,13.05,7.38,10.18,7.39,12.97,5.58,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.018,Low Risk,Continue normal service and routine monitoring
13522,460000,male,graduate_school,married,44,-1,-1,-1,-1,-1,-1,15264,51372,103119,68541,28269,75942,51383,103142,68541,28269,76056,52143,No default,0,0,0,0,0,0,16.51,6.15,14.9,22.42,11.17,3.32,12.41,12.52,12.3,-0.22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,1.241,Low Risk,Continue normal service and routine monitoring
13523,160000,female,university,single,36,-2,-2,-1,-1,-1,-1,2992,1300,8899,6257,-1197,12151,1300,12038,10696,613,14262,0,No default,0,0,0,0,0,0,7.59,0.0,3.91,5.56,0.81,1.87,3.29,3.83,2.75,-1.08,0,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,Low (0-30%),Stable,No Delay,0.329,Low Risk,Continue normal service and routine monitoring
13524,200000,female,university,married,40,-1,-1,-1,-2,-2,-2,6699,4856,-3,-3,-3,-3,4880,0,0,0,0,0,No default,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.43,3.35,0.96,0.0,1.93,1.93,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,Low (0-30%),Stable,No Delay,0.096,Low Risk,Continue normal service and routine monitoring
13525,80000,female,high_school,single,55,0,0,0,0,0,0,78009,78616,49662,48867,48278,46773,2420,2000,1656,1693,1767,1581,No default,0,0,0,0,0,0,58.47,60.35,61.08,62.08,98.27,97.51,72.96,59.97,85.95,25.98,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,High (60-100%),Increasing,No Delay,7.295999999999999,Watchlist,Monitor closely and send early payment reminders
13526,310000,female,graduate_school,married,47,-2,-2,-2,-2,-2,-2,5202,6495,5781,7754,12315,14099,3000,1000,4000,5000,5000,5000,No default,0,0,0,0,0,0,4.55,3.97,2.5,1.86,2.1,1.68,2.78,3.67,1.88,-1.79,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Low (0-30%),Stable,No Delay,0.27799999999999997,Low Risk,Continue normal service and routine monitoring
